job_id,estimate_id,scheduled_date,completed_date,completed_month,customer_id,customer_name,customer_type,contract_type,acquisition_channel,property_tier,service_id,service_name,service_category,billing_type,target_margin,crew_id,crew_name,crew_home_base,city,billed_revenue,labor_cost,actual_material_cost,gross_profit,gross_margin_pct,estimated_labor_hours,actual_labor_hours,labor_variance_hours,labor_variance_pct,estimated_material_cost,material_variance,material_variance_pct,rework_flag,weather_delay_flag,travel_minutes,customer_rating
913952,,2025-02-09,2025-02-09,2025-02-01 00:00:00,352,Logan Brooks,Residential,Recurring,Referral,Estate/Commercial,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,182.39,41.33,42.25,98.81,0.5417511924995888,1.96,1.95,-0.010000000000000009,-0.005102040816326535,43.97,-1.7199999999999989,-0.03911758016829654,0,0,31,5.0
909508,,2025-02-09,2025-02-09,2025-02-01 00:00:00,230,Carter Murphy,Residential,Recurring,Website,Estate/Commercial,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,186.04,33.65,42.35,110.03999999999999,0.59148570199957,1.79,1.56,-0.22999999999999998,-0.12849162011173182,44.52,-2.1700000000000017,-0.04874213836477991,0,0,17,4.8
913812,,2025-02-09,2025-02-09,2025-02-01 00:00:00,349,Wyatt Cole,Residential,Recurring,Nextdoor,Estate/Commercial,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,174.5,37.37,37.65,99.47999999999999,0.5700859598853868,1.81,1.63,-0.18000000000000016,-0.09944751381215478,42.54,-4.890000000000001,-0.11495063469675601,0,0,18,4.2
907398,,2025-02-09,2025-02-09,2025-02-01 00:00:00,183,Ethan Murphy,Residential,Recurring,Referral,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,121.22,29.39,34.43,57.4,0.4735192212506187,1.13,1.37,0.2400000000000002,0.21238938053097367,32.72,1.7100000000000009,0.052261613691931566,0,0,15,4.3
906995,,2025-02-09,2025-02-09,2025-02-01 00:00:00,176,Noah Collins,Residential,Recurring,Google Search,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,128.99,23.549999999999997,29.62,75.82000000000001,0.587797503682456,1.11,1.07,-0.040000000000000036,-0.036036036036036063,28.75,0.870000000000001,0.030260869565217424,0,0,8,4.5
900132,,2025-02-08,2025-02-09,2025-02-01 00:00:00,3,Carter Murphy,Residential,Recurring,Google Search,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,134.96,27.18,32.31,75.47,0.5592027267338471,1.18,1.24,0.06000000000000005,0.05084745762711869,30.84,1.4700000000000024,0.04766536964980553,0,1,28,4.5
915481,,2025-02-09,2025-02-09,2025-02-01 00:00:00,387,Cedar Apartments,Commercial,Recurring,Homebuilder/HOA,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,120.3,27.06,18.18,75.06,0.6239401496259352,0.87,1.23,0.36,0.41379310344827586,20.72,-2.539999999999999,-0.12258687258687255,0,0,35,4.4
906656,,2025-02-08,2025-02-09,2025-02-01 00:00:00,169,Cedar Builders,Commercial,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,109.85,17.009999999999998,25.46,67.38,0.6133818843878015,0.8,0.76,-0.040000000000000036,-0.050000000000000044,24.94,0.5199999999999996,0.020850040096230937,0,1,22,4.8
915415,,2025-02-09,2025-02-09,2025-02-01 00:00:00,386,Aiden Gray,Residential,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Nolensville,87.6,20.07,23.36,44.17,0.5042237442922375,0.8,0.97,0.16999999999999993,0.2124999999999999,20.86,2.5,0.11984659635666348,0,0,42,4.6
917160,50446,2025-02-09,2025-02-09,2025-02-01 00:00:00,105,Mason Bailey,Residential,Recurring,Referral,Standard,3,Mulch & Bed Maintenance,Enhancement,one-time,0.34,3,Crew C,Brentwood,Franklin,544.56,186.88,158.71,198.96999999999994,0.3653775525194652,7.12,8.64,1.5200000000000005,0.21348314606741578,147.27,11.439999999999998,0.077680450872547,0,0,44,4.7
913471,,2025-02-10,2025-02-10,2025-02-01 00:00:00,341,Hudson Murphy,Residential,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nashville,94.13,15.48,19.77,58.879999999999995,0.6255179007755232,0.75,0.73,-0.020000000000000018,-0.02666666666666669,21.32,-1.5500000000000007,-0.07270168855534713,1,0,30,4.1
911080,,2025-02-10,2025-02-10,2025-02-01 00:00:00,274,Jackson Diaz,Residential,Recurring,Facebook,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,127.32,23.81,30.31,73.19999999999999,0.5749293119698398,1.12,1.16,0.039999999999999813,0.035714285714285546,29.5,0.8099999999999987,0.027457627118644024,0,0,14,4.7
915095,,2025-02-10,2025-02-10,2025-02-01 00:00:00,378,Wyatt Diaz,Residential,Recurring,Google Search,Estate/Commercial,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,175.92,47.94,50.97,77.00999999999999,0.4377557980900409,1.82,2.25,0.42999999999999994,0.23626373626373623,43.83,7.140000000000001,0.16290212183436004,0,0,32,4.5
904227,,2025-02-10,2025-02-10,2025-02-01 00:00:00,107,Henry Cole,Residential,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Spring Hill,78.93,16.65,26.46,35.82000000000001,0.4538198403648803,0.83,0.77,-0.05999999999999994,-0.07228915662650595,22.72,3.740000000000002,0.16461267605633811,0,0,38,4.7
903417,,2025-02-10,2025-02-10,2025-02-01 00:00:00,86,Wyatt Cole,Residential,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,90.85,22.28,24.98,43.58999999999999,0.4798018712162905,0.92,1.04,0.12,0.13043478260869565,21.38,3.6000000000000014,0.16838166510757724,0,0,32,4.4
907531,,2025-02-10,2025-02-10,2025-02-01 00:00:00,186,Wyatt Reed,Residential,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Nashville,97.48,19.68,21.6,56.20000000000001,0.5765285186704966,0.85,0.91,0.06000000000000005,0.07058823529411772,24.58,-2.979999999999997,-0.1212367778681854,0,0,35,4.5
901971,,2025-02-10,2025-02-10,2025-02-01 00:00:00,45,Lucas Ramos,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Nolensville,90.82,16.63,22.11,52.08,0.5734419731336711,0.86,0.82,-0.040000000000000036,-0.046511627906976785,25.18,-3.0700000000000003,-0.12192216044479746,0,0,21,4.7
915199,,2025-02-10,2025-02-10,2025-02-01 00:00:00,381,Jack Gray,Residential,Recurring,Yard Sign,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nashville,132.72,21.619999999999997,36.49,74.60999999999999,0.5621609403254971,0.95,0.98,0.030000000000000027,0.03157894736842108,32.54,3.950000000000003,0.12138905961893064,0,0,25,4.8
911323,,2025-02-08,2025-02-10,2025-02-01 00:00:00,282,Carter Flores,Residential,Recurring,Yard Sign,Estate/Commercial,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,4,Crew D,Spring Hill,Spring Hill,185.29,28.310000000000002,41.9,115.07999999999998,0.6210804684548545,1.59,1.46,-0.13000000000000012,-0.08176100628930824,43.77,-1.8700000000000045,-0.04272332647932384,0,1,16,4.8
913063,,2025-02-10,2025-02-10,2025-02-01 00:00:00,331,Hudson Brooks,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,93.7,14.629999999999999,23.04,56.03000000000001,0.5979722518676628,0.8,0.72,-0.08000000000000007,-0.10000000000000009,22.31,0.7300000000000004,0.0327207530255491,0,0,18,4.6
902481,,2025-02-10,2025-02-10,2025-02-01 00:00:00,58,Meadow Retail Center,Commercial,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,4,Crew D,Spring Hill,Brentwood,122.14,13.93,24.97,83.24000000000001,0.6815130178483708,0.84,0.69,-0.15000000000000002,-0.1785714285714286,23.01,1.9599999999999973,0.08518035636679692,0,0,45,4.5
908989,,2025-02-10,2025-02-10,2025-02-01 00:00:00,215,Logan Foster,Residential,Recurring,Yard Sign,Estate/Commercial,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,185.89,36.4,46.53,102.95999999999998,0.5538759481413739,1.8,1.63,-0.17000000000000015,-0.09444444444444453,47.54,-1.009999999999998,-0.021245267143458098,0,0,22,4.9
914359,,2025-02-10,2025-02-10,2025-02-01 00:00:00,361,Carter Parker,Residential,Recurring,Nextdoor,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nashville,93.04,19.25,23.53,50.260000000000005,0.5401977644024076,0.9,0.92,0.020000000000000018,0.02222222222222224,23.02,0.5100000000000016,0.022154648132059147,0,0,16,5.0
907060,,2025-02-10,2025-02-10,2025-02-01 00:00:00,177,Henry Cooper,Residential,Recurring,Google Search,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,90.95,20.21,23.74,47.000000000000014,0.5167674546454097,0.91,0.94,0.029999999999999916,0.03296703296703287,22.46,1.2799999999999976,0.05699020480854842,0,0,8,4.4
901254,,2025-02-10,2025-02-10,2025-02-01 00:00:00,31,Carter Ross,Residential,Recurring,Referral,Estate/Commercial,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nashville,178.19,30.119999999999997,47.01,101.06,0.5671474269038667,1.7,1.47,-0.22999999999999998,-0.13529411764705881,46.89,0.11999999999999744,0.002559181062060086,0,0,25,4.7
908754,,2025-02-10,2025-02-10,2025-02-01 00:00:00,210,Logan Price,Residential,Recurring,Homebuilder/HOA,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,97.98,15.05,25.39,57.540000000000006,0.5872627066748316,0.74,0.68,-0.05999999999999994,-0.081081081081081,22.04,3.3500000000000014,0.15199637023593474,0,0,26,4.5
914849,,2025-02-10,2025-02-10,2025-02-01 00:00:00,373,James Cole,Residential,Recurring,Yard Sign,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,91.77,18.35,24.63,48.78999999999999,0.5316552250190694,0.89,0.81,-0.07999999999999996,-0.08988764044943816,21.84,2.789999999999999,0.1277472527472527,0,0,20,4.5
907870,,2025-02-10,2025-02-10,2025-02-01 00:00:00,193,Wyatt Flores,Residential,Recurring,Facebook,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,96.92,20.97,21.07,54.88,0.566240198101527,0.89,1.0,0.10999999999999999,0.12359550561797751,20.78,0.28999999999999915,0.013955726660250198,0,0,25,5.0
911726,,2025-02-10,2025-02-10,2025-02-01 00:00:00,293,Luke Ross,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Franklin,88.59,21.15,20.96,46.48,0.5246641833164013,0.92,0.9,-0.020000000000000018,-0.021739130434782625,23.64,-2.6799999999999997,-0.11336717428087985,0,0,36,4.8
914887,,2025-02-10,2025-02-10,2025-02-01 00:00:00,374,Ethan Collins,Residential,Recurring,Facebook,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Franklin,122.6,18.44,28.66,75.5,0.6158238172920065,0.99,0.86,-0.13,-0.13131313131313133,31.33,-2.669999999999998,-0.08522183210979886,0,0,33,4.8
901084,,2025-02-10,2025-02-10,2025-02-01 00:00:00,28,Caleb Gray,Residential,Recurring,Homebuilder/HOA,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,98.28,17.48,24.37,56.42999999999999,0.5741758241758241,0.83,0.78,-0.04999999999999993,-0.06024096385542161,23.65,0.7200000000000024,0.030443974630021246,0,0,20,4.7
909611,,2025-02-10,2025-02-10,2025-02-01 00:00:00,232,Owen Bailey,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,4,Crew D,Spring Hill,Spring Hill,95.49,16.75,19.51,59.22999999999999,0.6202743742800293,0.86,0.74,-0.12,-0.13953488372093023,20.46,-0.9499999999999993,-0.046432062561094785,0,0,30,4.3
901735,,2025-02-11,2025-02-11,2025-02-01 00:00:00,41,Jack Cooper,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,88.39,17.34,21.45,49.599999999999994,0.5611494512953953,0.77,0.83,0.05999999999999994,0.07792207792207785,23.08,-1.629999999999999,-0.07062391681109181,0,0,29,4.2
902831,,2025-02-11,2025-02-11,2025-02-01 00:00:00,69,Mateo Parker,Residential,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,87.49,22.64,18.61,46.239999999999995,0.52851754486227,0.9,1.04,0.14,0.15555555555555556,20.18,-1.5700000000000003,-0.07779980178394451,0,0,28,4.6
903588,,2025-02-11,2025-02-11,2025-02-01 00:00:00,92,Caleb Reed,Residential,Recurring,Referral,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,122.65,24.91,28.59,69.15,0.5637994292702813,1.12,1.19,0.06999999999999984,0.062499999999999854,29.78,-1.1900000000000013,-0.039959704499664246,0,0,18,4.8
908858,,2025-02-11,2025-02-11,2025-02-01 00:00:00,212,Hill Retail Center,Commercial,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,4,Crew D,Spring Hill,Spring Hill,112.17,14.2,22.32,75.65,0.6744227511812428,0.79,0.71,-0.08000000000000007,-0.10126582278481021,21.28,1.0399999999999991,0.048872180451127775,0,0,19,4.6
912998,,2025-02-11,2025-02-11,2025-02-01 00:00:00,330,Wyatt Foster,Residential,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Franklin,89.41,18.73,20.82,49.85999999999999,0.557655743205458,0.83,0.84,0.010000000000000009,0.012048192771084348,21.61,-0.7899999999999991,-0.036557149467838924,0,0,50,5.0
906345,,2025-02-11,2025-02-11,2025-02-01 00:00:00,161,Liam Morgan,Residential,Recurring,Homebuilder/HOA,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,100.81,21.450000000000003,23.88,55.480000000000004,0.550342227953576,0.79,1.01,0.21999999999999997,0.2784810126582278,20.74,3.1400000000000006,0.15139826422372232,0,0,24,4.7
901565,,2025-02-11,2025-02-11,2025-02-01 00:00:00,38,Levi Bennett,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,87.99,18.08,23.12,46.78999999999999,0.5317649732924196,0.92,0.81,-0.10999999999999999,-0.11956521739130432,22.45,0.6700000000000017,0.029844097995545733,0,0,23,4.9
905159,,2025-02-11,2025-02-11,2025-02-01 00:00:00,132,Aiden Turner,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,4,Crew D,Spring Hill,Spring Hill,94.34,18.0,24.68,51.660000000000004,0.5475938096247616,0.84,0.84,0.0,0.0,22.52,2.16,0.09591474245115454,0,0,20,4.5
909225,,2025-02-11,2025-02-11,2025-02-01 00:00:00,222,Mason Ross,Residential,Recurring,Google Search,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,119.77,20.259999999999998,28.43,71.07999999999998,0.5934708190698839,1.11,0.98,-0.13000000000000012,-0.11711711711711721,30.41,-1.9800000000000004,-0.06511016113120685,0,0,14,4.4
904887,,2025-02-11,2025-02-11,2025-02-01 00:00:00,123,James Diaz,Residential,Recurring,Facebook,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nashville,93.38,17.09,17.76,58.52999999999999,0.6267937459841507,0.82,0.82,0.0,0.0,20.67,-2.91,-0.14078374455732945,0,0,30,4.6
905705,,2025-02-11,2025-02-11,2025-02-01 00:00:00,145,Hudson Turner,Residential,Recurring,Referral,Estate/Commercial,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Brentwood,178.33,39.6,44.18,94.55000000000001,0.5301968261088993,1.64,1.76,0.1200000000000001,0.07317073170731714,45.81,-1.6300000000000026,-0.03558175070945214,0,0,38,5.0
901150,,2025-02-11,2025-02-11,2025-02-01 00:00:00,29,Cumberland Dental,Commercial,Recurring,Facebook,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Franklin,155.92,22.98,30.58,102.36,0.6564905079527964,1.14,1.1,-0.039999999999999813,-0.03508771929824545,29.86,0.7199999999999989,0.024112525117213627,0,0,42,4.8
916712,,2025-02-11,2025-02-11,2025-02-01 00:00:00,416,Caleb Murphy,Residential,Recurring,Referral,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,115.74,30.0,37.29,48.449999999999996,0.41861067910834626,1.14,1.39,0.25,0.2192982456140351,32.41,4.880000000000003,0.150570811477939,0,0,32,4.9
914018,,2025-02-11,2025-02-11,2025-02-01 00:00:00,353,Jack Diaz,Residential,Recurring,Google Search,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,4,Crew D,Spring Hill,Nolensville,103.46,14.63,19.01,69.82,0.6748501836458535,0.87,0.74,-0.13,-0.14942528735632185,20.61,-1.5999999999999979,-0.07763221737020853,0,0,49,4.8
914093,,2025-02-11,2025-02-11,2025-02-01 00:00:00,355,Luke Cooper,Residential,Recurring,Google Search,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,86.22,18.0,26.6,41.62,0.4827186267687311,0.85,0.86,0.010000000000000009,0.011764705882352951,23.59,3.0100000000000016,0.12759643916913954,0,0,26,4.6
910742,,2025-02-11,2025-02-11,2025-02-01 00:00:00,262,Harpeth Builders,Commercial,Recurring,Nextdoor,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,4,Crew D,Spring Hill,Spring Hill,106.97,19.7,23.96,63.309999999999995,0.5918481817331962,0.97,1.03,0.06000000000000005,0.06185567010309284,21.41,2.5500000000000007,0.11910322279308737,0,0,35,5.0
903521,,2025-02-11,2025-02-11,2025-02-01 00:00:00,88,Cedar Academy,Commercial,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nolensville,126.1,18.68,17.5,89.91999999999999,0.7130848532910388,0.81,0.88,0.06999999999999995,0.08641975308641969,18.96,-1.4600000000000009,-0.07700421940928275,0,0,28,4.7
903862,,2025-02-11,2025-02-11,2025-02-01 00:00:00,99,James Hayes,Residential,Recurring,Google Search,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,122.33,21.36,27.66,73.31,0.5992806343497098,1.15,1.05,-0.09999999999999987,-0.08695652173913032,26.19,1.4699999999999989,0.05612829324169526,0,0,25,4.7
904539,,2025-02-11,2025-02-11,2025-02-01 00:00:00,115,Stone Cafe,Commercial,Recurring,Google Search,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nashville,116.23,22.759999999999998,22.72,70.75,0.6087068743009549,0.97,1.01,0.040000000000000036,0.041237113402061897,22.22,0.5,0.022502250225022502,0,0,17,4.8
910015,,2025-02-11,2025-02-11,2025-02-01 00:00:00,242,Henry Reed,Residential,Recurring,Website,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,133.53,21.669999999999998,31.85,80.00999999999999,0.5991911929903392,0.99,0.93,-0.05999999999999994,-0.060606060606060545,31.18,0.6700000000000017,0.0214881334188583,0,0,8,4.9
916543,,2025-02-12,2025-02-12,2025-02-01 00:00:00,412,Liam Reed,Residential,Recurring,Google Search,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nashville,114.81,25.76,30.76,58.28999999999999,0.5077083877711,1.04,1.22,0.17999999999999994,0.17307692307692302,30.34,0.4200000000000017,0.01384311140408707,0,0,13,4.7
907296,,2025-02-12,2025-02-12,2025-02-01 00:00:00,181,Levi Flores,Residential,Recurring,Google Search,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nashville,85.48,19.9,23.34,42.24000000000001,0.49415067852129163,0.81,0.88,0.06999999999999995,0.08641975308641969,23.61,-0.2699999999999996,-0.011435832274459956,0,0,47,4.7
